sector,property_type,price,area,bedRoom,bathroom,balcony,floorNum,agePossession,builtUpArea,others,pooja room,servant room,store room,study room,furnishing_type,luxury_score,area_to_bedroom
sector 48,house,8.2,3240.0,3.0,3.0,2.0,2.0,Moderately Old,3240.0,0,1,1,0,1,1,160,1080.0
sector 65,flat,2.77,1975.04,4.0,4.0,3+,3.0,Relatively New,2194.0,0,0,1,0,1,1,174,493.76
sector 92,flat,0.5,1180.08,3.0,3.0,2,1.0,Relatively New,1068.0,0,0,0,0,0,0,26,393.36
sector 12,house,6.0,4140.2,9.0,9.0,3+,3.0,Old Property,9000.0,0,0,0,0,0,0,9,460.0222222222222
sector 67,flat,4.75,3410.15,4.0,4.0,3+,0.0,Relatively New,3200.0,0,1,1,1,1,2,165,852.5375
sector 38,house,3.5,1458.0,3.0,2.0,3.0,2.0,Moderately Old,1458.0,0,0,0,1,0,2,85,486.0
sector 65,flat,2.35,1650.05,3.0,3.0,3,3.0,Relatively New,1833.0,0,0,1,0,1,2,124,550.0166666666667
sector 65,flat,3.0,1975.11,4.0,4.0,3+,2.0,Relatively New,1975.11,0,0,1,0,0,0,87,493.7775
sector 4,house,0.47,1335.6,3.0,4.0,0,3.0,Moderately Old,1350.0,0,0,0,0,0,0,0,445.2
sector 89,flat,0.9,1914.89,3.0,3.0,0,14.0,Under Construction,1910.0,0,0,0,0,0,0,67,638.2966666666667
sector 95,flat,0.25,380.05,1.0,1.0,1,4.0,New Property,344.0,0,0,0,0,0,0,0,380.05
sushant lok,house,13.0,2700.0,3.0,3.0,3+,4.0,New Property,2700.0,0,1,0,0,0,2,7,900.0
sector 37d,flat,1.07,1299.02,3.0,3.0,2,2.0,Under Construction,1450.0,0,0,0,0,0,0,86,433.00666666666666
sector 26,house,4.5,1350.0,3.0,3.0,2.0,2.0,Moderately Old,1350.0,0,0,1,0,1,0,70,450.0
sector 91,flat,0.87,1310.04,2.0,2.0,2,9.0,Relatively New,1148.0,0,0,0,1,0,0,78,655.02
sector 36a,flat,4.1,2645.16,3.0,4.0,3,30.0,New Property,2820.0,0,0,0,0,1,1,49,881.7199999999999
sector 14,house,5.5,3240.1,5.0,4.0,2.0,2.0,Old Property,3240.1,0,0,0,0,1,0,27,648.02
sector 108,flat,0.7,1548.33,2.0,2.0,3,1.0,Moderately Old,1720.0,0,0,0,0,0,2,0,774.165
dwarka expressway,flat,1.2,1940.18,3.0,3.0,3+,4.0,Under Construction,1940.0,0,0,1,0,0,0,0,646.7266666666667
sector 7,house,6.5,4320.1,3.0,2.0,3+,2.0,Old Property,4320.0,0,0,0,0,0,0,9,1440.0333333333335
sector 31,house,3.25,1449.0,4.0,4.0,3+,3.0,Moderately Old,1449.0,0,1,1,1,1,2,29,362.25
sohna road,flat,0.66,1273.89,2.0,2.0,3,12.0,Relatively New,978.0,0,1,0,0,0,0,49,636.945
sector 85,flat,1.4,1400.0,2.0,2.0,3,23.0,Relatively New,1400.0,0,0,0,0,0,0,44,700.0
sector 71,flat,0.95,1198.13,2.0,2.0,2,5.0,Moderately Old,1084.0,0,0,0,0,0,2,142,599.065
sector 67,flat,3.5,2400.05,3.0,4.0,3,24.0,Relatively New,2490.0,0,1,1,0,0,2,149,800.0166666666668
sector 86,flat,1.25,1480.17,3.0,4.0,3,0.0,Relatively New,1339.0,0,0,0,0,1,0,49,493.39
dlf phase,flat,2.1,1362.04,3.0,3.0,1,2.0,Old Property,1233.0,0,0,0,1,0,2,88,454.0133333333333
sector 17a,house,1.52,765.0,2.0,2.0,1.0,1.0,Old Property,105.0,0,0,0,0,0,0,22,382.5
sector 1a,flat,1.25,2650.55,3.0,3.0,3+,6.0,Moderately Old,2944.0,0,0,1,0,0,0,44,883.5166666666668
sector 105,house,1.2,1185.5,3.0,2.0,1.0,2.0,Old Property,1185.0,0,0,0,0,0,0,9,395.1666666666667
sector 56,flat,2.05,2150.2,4.0,4.0,3,7.0,Relatively New,2000.0,1,0,1,0,0,2,49,537.55
sector 70,flat,1.6,1950.03,3.0,5.0,3,6.0,Relatively New,2167.0,0,0,1,0,0,0,174,650.01
sector 33,flat,2.15,1590.0,3.0,3.0,3+,1.0,New Property,1439.0,0,0,0,0,0,0,31,530.0
sector 105,house,1.3,1125.0,3.0,3.0,1.0,1.0,Relatively New,1125.0,0,0,0,0,0,0,0,375.0
sector 9,house,0.6,558.0,3.0,3.0,1.0,2.0,Relatively New,558.0,0,0,0,0,0,0,0,186.0
sector 71,flat,1.15,1762.18,3.0,3.0,2,15.0,Moderately Old,1541.0,0,0,1,0,0,2,66,587.3933333333333
sector 107,flat,0.51,645.08,3.0,2.0,2,9.0,Relatively New,717.0,1,0,0,0,0,0,15,215.02666666666667
sohna road,flat,0.87,1458.51,2.0,2.0,3+,10.0,Relatively New,1131.0,0,0,0,0,1,0,72,729.255
sector 33,flat,1.35,1300.08,3.0,2.0,2,3.0,New Property,1444.0,0,0,0,0,0,0,87,433.36
sector 70a,flat,1.1,1450.04,2.0,2.0,2,10.0,Relatively New,1312.0,0,0,0,0,1,0,42,725.02
dlf phase,house,13.5,4518.1,5.0,5.0,3+,2.0,Relatively New,4518.0,1,1,1,0,1,1,49,903.62
sushant lok,house,3.1,1548.0,5.0,4.0,3+,2.0,Moderately Old,1548.0,0,0,1,1,0,2,59,309.6
sector 22,flat,2.79,1860.0,3.0,3.0,3,13.0,New Property,1860.0,0,0,0,0,0,1,158,620.0
sector 4,house,0.65,630.0,1.0,1.0,1.0,1.0,Moderately Old,70.0,1,0,0,0,0,0,21,630.0
sector 70a,flat,2.75,2149.95,3.0,3.0,3+,14.0,Relatively New,2150.0,0,0,0,0,0,0,0,716.65
sector 43,flat,2.0,1320.04,3.0,3.0,2,1.0,Old Property,1467.0,0,0,1,0,0,1,15,440.0133333333333
sector 88a,flat,1.31,1617.28,2.0,2.0,3+,3.0,Relatively New,1463.0,0,0,0,0,1,0,102,808.64
sector 12,house,1.2,846.0,2.0,4.0,2.0,2.0,Relatively New,846.0,0,1,0,0,0,2,7,423.0
sector 78,flat,0.62,1239.01,2.0,2.0,1,7.0,Moderately Old,1115.0,0,0,0,1,0,0,111,619.505
sector 81,flat,0.95,894.03,2.0,2.0,2,2.0,Relatively New,1112.0,0,0,0,0,0,2,104,447.015
sector 61,flat,1.6,1150.0,2.0,2.0,2,3.0,Under Construction,1278.0,0,0,0,0,1,0,37,575.0
sector 70a,house,1.04,1450.1,3.0,3.0,3+,2.0,Relatively New,1611.0,1,0,0,0,0,2,145,483.3666666666666
dlf phase,house,9.0,2700.0,5.0,5.0,2.0,3.0,Old Property,2700.0,0,1,1,1,1,1,110,540.0
sector 108,flat,1.3,1558.01,3.0,3.0,3+,7.0,Relatively New,1661.0,0,0,0,0,1,0,150,519.3366666666667
sector 90,flat,1.76,2215.23,4.0,4.0,3+,8.0,Relatively New,2020.0,0,0,0,0,0,2,135,553.8075
dwarka expressway,flat,1.6,2044.73,3.0,3.0,3,1.0,New Property,1529.0,0,0,0,0,0,0,49,681.5766666666667
sector 82a,flat,2.95,2576.19,4.0,5.0,3+,10.0,Relatively New,2110.0,0,0,1,0,0,1,174,644.0475
sector 49,flat,1.85,1748.91,3.0,3.0,1,7.0,Moderately Old,1471.0,0,1,0,1,0,0,158,582.97
sector 77,flat,1.08,2000.0,3.0,4.0,3+,5.0,Relatively New,1810.0,1,0,1,0,1,2,167,666.6666666666666
sector 43,flat,2.5,1850.07,3.0,2.0,3,5.0,Old Property,1674.0,0,0,0,0,1,0,0,616.6899999999999
sector 67,flat,4.55,3130.16,4.0,4.0,3+,19.0,Relatively New,2833.0,0,0,1,0,0,2,156,782.54
sector 108,flat,0.7,1547.99,2.0,2.0,3,1.0,Relatively New,1548.0,0,0,0,0,0,0,0,773.995
sector 56,flat,2.11,2450.07,3.0,2.0,3,4.0,Relatively New,2250.0,1,0,0,0,0,2,126,816.69
sector 81,flat,4.4,3500.12,4.0,4.0,3+,6.0,New Property,3700.0,1,1,1,0,1,1,49,875.03
sector 33,flat,1.67,1590.48,3.0,2.0,2,18.0,Under Construction,1857.0,0,0,0,0,0,0,67,530.16
sector 66,flat,3.4,2410.15,4.0,4.0,3+,2.0,Relatively New,2210.0,0,0,1,0,0,2,157,602.5375
sector 60,flat,3.75,2800.18,4.0,5.0,3,15.0,Relatively New,2534.0,0,0,1,0,0,0,167,700.045
sector 102,flat,1.55,1650.17,3.0,4.0,3,7.0,Relatively New,1314.0,0,0,1,0,0,2,152,550.0566666666667
sector 85,flat,1.17,1671.19,2.0,2.0,3,11.0,Relatively New,1660.0,0,0,0,0,0,0,49,835.595
sector 52,flat,5.0,6500.26,5.0,7.0,3+,1.0,Moderately Old,5778.0,0,1,1,0,0,0,77,1300.052
sector 65,flat,5.9,3363.16,3.0,3.0,3,9.0,Moderately Old,3043.0,0,0,0,0,1,1,21,1121.0533333333333
sector 4,house,2.35,1440.0,4.0,4.0,2.0,2.0,Old Property,1440.0,0,1,0,0,0,0,43,360.0
sector 86,flat,1.3,1484.7,2.0,2.0,3,10.0,Relatively New,1339.0,0,0,0,0,1,0,38,742.35
sector 38,house,4.0,1836.0,6.0,6.0,3+,4.0,Old Property,1836.0,1,1,1,0,1,2,137,306.0
sector 56,flat,0.65,755.02,1.0,1.0,1,0.0,Moderately Old,839.0,0,0,0,0,0,0,143,755.02
sohna road,flat,0.26,576.11,2.0,2.0,2,1.0,Moderately Old,521.0,0,0,0,0,0,0,0,288.055
sector 4,house,0.7,1052.9,3.0,3.0,0,1.0,Moderately Old,117.0,0,0,0,0,0,0,0,350.9666666666667
sector 76,flat,1.05,1765.0,3.0,3.0,3+,7.0,Relatively New,1597.0,0,0,0,0,0,2,133,588.3333333333334
sector 70,flat,1.62,1950.16,3.0,5.0,3,9.0,Relatively New,1527.0,0,0,1,0,0,0,43,650.0533333333334
sohna road,flat,0.96,1460.96,2.0,2.0,3+,14.0,Relatively New,1131.0,0,0,0,0,1,0,151,730.48
sector 104,flat,4.45,6500.15,4.0,5.0,3+,27.0,Relatively New,7222.0,0,0,0,0,0,0,110,1625.0375
sector 49,house,2.75,1386.0,3.0,3.0,1.0,2.0,Old Property,1386.0,1,0,0,0,0,2,80,462.0
sector 109,house,7.0,5400.0,5.0,6.0,2.0,2.0,Relatively New,5400.0,0,0,1,0,0,0,154,1080.0
sector 56,flat,1.71,2250.0,3.0,3.0,3+,5.0,Moderately Old,2251.0,0,0,1,0,0,2,118,750.0
sohna road,flat,0.74,1193.55,2.0,2.0,3+,12.0,New Property,1344.0,0,0,0,0,0,0,67,596.775
dlf phase,house,6.3,1800.0,4.0,4.0,3+,2.0,Old Property,1800.0,0,0,1,1,0,0,89,450.0
sector 109,flat,1.65,2150.12,3.0,3.0,3+,16.0,Relatively New,1946.0,0,0,1,0,0,2,49,716.7066666666666
sector 79,flat,1.9,2150.05,3.0,4.0,3,11.0,Under Construction,1946.0,0,0,0,0,0,0,96,716.6833333333334
sector 102,flat,1.78,1931.0,3.0,4.0,3+,5.0,Moderately Old,1748.0,0,0,1,0,0,0,125,643.6666666666666
sector 37c,flat,1.44,1990.05,3.0,3.0,3+,2.0,Relatively New,1789.0,1,0,1,0,1,0,49,663.35
sector 37c,flat,0.66,1310.04,2.0,2.0,3+,14.0,Relatively New,1310.0,0,0,0,0,0,0,60,655.02
sector 33,flat,1.08,822.79,2.0,2.0,3,8.0,Under Construction,84.0,0,0,0,0,0,0,56,411.395
sohna road,flat,0.4,505.05,2.0,2.0,3,9.0,Under Construction,561.0,0,0,0,0,0,0,36,252.525
sector 82,flat,0.97,1790.33,3.0,4.0,2,16.0,Relatively New,1620.0,0,0,1,0,0,0,95,596.7766666666666
sector 82,flat,1.37,1565.18,3.0,3.0,3,11.0,Relatively New,2000.0,0,1,1,0,1,2,145,521.7266666666667
sector 109,flat,1.63,2545.28,3.0,3.0,2,8.0,Relatively New,2303.0,0,0,1,0,0,0,159,848.4266666666667
sector 82,flat,1.12,1790.28,3.0,3.0,2,12.0,Relatively New,1588.0,0,1,0,0,0,0,49,596.76
dwarka expressway,flat,1.3,1440.12,3.0,3.0,2,3.0,Under Construction,1303.0,0,0,0,0,0,0,0,480.04
sector 70a,flat,2.8,2350.18,3.0,4.0,3,22.0,Relatively New,2350.18,0,0,1,0,0,0,49,783.3933333333333
sector 90,flat,1.2,1930.19,3.0,3.0,3+,15.0,Relatively New,1747.0,0,0,0,0,0,0,37,643.3966666666666
sector 61,flat,1.57,1150.01,2.0,2.0,2,3.0,New Property,1150.0,1,0,0,0,1,0,71,575.005
sector 106,flat,3.9,2450.06,3.0,3.0,0,20.0,Relatively New,2450.0,0,0,0,0,0,0,66,816.6866666666666
sector 67,flat,2.87,2411.16,3.0,3.0,3+,16.0,Relatively New,2095.0,0,0,1,0,0,2,174,803.7199999999999
sector 14,house,4.5,2250.0,5.0,5.0,1.0,1.0,Relatively New,2778.0,0,0,0,0,0,0,0,450.0
dlf phase,house,4.5,1350.0,5.0,5.0,3+,2.0,Old Property,1350.0,0,0,0,0,0,0,7,270.0
sector 95,flat,0.92,1750.05,3.0,3.0,3+,13.0,New Property,1750.0,0,0,0,0,0,0,0,583.35
sector 63a,flat,3.23,1201.86,3.0,3.0,3,4.0,New Property,1201.86,0,0,1,0,0,0,52,400.61999999999995
sector 113,flat,3.35,2692.06,4.0,4.0,3+,11.0,Relatively New,2991.0,0,0,1,0,1,0,174,673.015
sector 81,flat,4.7,6926.02,4.0,4.0,3+,19.0,Relatively New,6268.0,0,0,1,0,0,2,140,1731.505
sector 79,flat,0.78,1294.82,2.0,2.0,3+,0.0,New Property,1172.0,1,0,0,0,0,0,74,647.41
sector 33,flat,1.07,1385.11,2.0,2.0,2,14.0,Under Construction,1253.0,0,0,0,0,0,0,68,692.555
sector 108,flat,2.0,2338.09,3.0,3.0,3+,14.0,Relatively New,2116.0,0,0,1,0,0,0,95,779.3633333333333
sector 4,house,0.7,684.1,3.0,2.0,1.0,2.0,New Property,684.0,0,0,0,0,1,0,7,228.03333333333333
sector 95,flat,0.33,843.77,2.0,2.0,1,14.0,New Property,694.0,1,0,0,0,0,2,79,421.885
sector 70a,flat,1.4,1261.94,2.0,2.0,2,16.0,Relatively New,1262.0,0,0,0,0,0,0,0,630.97
sohna road,flat,0.2,474.05,1.0,1.0,1,3.0,New Property,473.0,0,0,0,0,0,0,71,474.05
sector 79,flat,2.0,2360.16,3.0,4.0,3+,9.0,Relatively New,1963.0,0,0,1,0,0,0,108,786.7199999999999
sector 107,flat,1.21,1943.15,3.0,3.0,3,7.0,Moderately Old,1713.0,0,0,0,0,0,2,126,647.7166666666667
sector 86,flat,1.3,1930.22,3.0,3.0,3,12.0,Moderately Old,1747.0,0,0,1,0,0,2,165,643.4066666666666
sector 65,flat,2.9,1975.07,4.0,4.0,0,0.0,Relatively New,2194.0,0,0,0,1,0,0,50,493.7675
sector 37c,flat,0.33,925.15,2.0,2.0,1,3.0,Relatively New,850.0,0,0,0,0,0,2,158,462.575
sector 85,flat,0.8,1647.11,3.0,4.0,3,4.0,Relatively New,1390.0,0,0,1,0,0,2,40,549.0366666666666
sohna road,flat,0.28,468.07,2.0,2.0,2,3.0,Relatively New,520.0,0,0,0,0,0,0,42,234.035
sushant lok,house,8.31,3438.0,5.0,6.0,3+,4.0,Old Property,3438.0,0,1,1,1,1,0,34,687.6
sohna road,flat,0.65,1153.1,2.0,2.0,2,2.0,Relatively New,1043.0,0,1,0,0,0,0,118,576.55
dlf phase,house,7.0,1782.8,5.0,5.0,2.0,3.0,Relatively New,1782.8,0,0,1,0,0,0,9,356.56
sector 4,house,1.1,1800.0,4.0,4.0,3+,2.0,Old Property,1800.0,0,0,0,0,0,0,7,450.0
sector 54,flat,10.0,4072.16,4.0,5.0,3+,17.0,Moderately Old,3000.0,0,0,1,0,0,1,167,1018.04
sector 92,flat,0.65,1417.05,3.0,3.0,2,3.0,Relatively New,1574.0,0,0,0,0,0,0,6,472.35
sector 50,flat,2.65,2480.11,3.0,4.0,3+,6.0,Moderately Old,2470.0,0,0,1,0,0,2,174,826.7033333333334
sector 92,flat,0.51,1250.0,3.0,2.0,2,2.0,Relatively New,1131.0,0,0,0,0,0,0,72,416.6666666666667
sector 86,flat,0.5,515.57,2.0,2.0,2,6.0,Old Property,572.0,0,0,0,0,0,0,15,257.785
sector 89,flat,1.25,1423.04,3.0,3.0,0,4.0,New Property,1423.0,0,0,0,0,0,0,61,474.34666666666664
sector 82,house,6.8,3239.9,4.0,4.0,3+,3.0,Relatively New,3240.0,0,0,1,0,0,1,110,809.975
sector 69,flat,1.55,1578.09,3.0,3.0,2,5.0,Relatively New,1428.0,0,1,0,0,0,0,99,526.03
sector 109,flat,2.25,2585.02,3.0,4.0,3,14.0,Relatively New,2339.0,0,0,1,0,0,0,101,861.6733333333333
dlf phase,house,9.54,3240.0,6.0,5.0,3+,3.0,New Property,3240.0,0,1,1,1,1,0,153,540.0
sector 38,house,2.1,900.0,2.0,7.0,3+,3.0,Relatively New,900.0,0,1,0,1,1,0,27,450.0
sector 99a,flat,0.3,450.05,2.0,1.0,0,12.0,Relatively New,500.0,0,0,0,0,0,0,0,225.025
sector 85,flat,2.13,2812.25,4.0,4.0,3,2.0,Relatively New,2600.0,0,0,0,0,0,0,49,703.0625
sector 69,flat,1.28,1578.1,3.0,3.0,2,12.0,Relatively New,1428.0,0,1,0,0,0,2,49,526.0333333333333
sector 30,flat,1.45,1300.1,3.0,2.0,2,2.0,Old Property,1300.0,0,0,0,0,0,1,75,433.3666666666666
sector 13,house,0.45,935.9,1.0,1.0,0,1.0,Old Property,936.0,0,0,0,0,0,0,0,935.9
sector 49,flat,2.0,2754.06,4.0,3.0,3+,4.0,Old Property,2492.0,0,0,0,0,0,0,65,688.515
sector 81,flat,0.38,400.0,1.0,1.0,2,3.0,Relatively New,444.0,0,0,0,0,0,0,43,400.0
dlf phase,house,15.0,4518.1,5.0,6.0,3+,3.0,Moderately Old,4518.0,0,1,1,1,1,2,78,903.62
sector 71,flat,1.16,1743.05,3.0,3.0,3,5.0,Moderately Old,1577.0,0,0,1,0,0,2,73,581.0166666666667
sector 46,house,3.5,1620.0,4.0,4.0,2.0,2.0,Relatively New,1620.0,0,1,0,0,0,2,30,405.0
sector 61,flat,1.55,1150.02,2.0,2.0,1,3.0,Under Construction,1041.0,0,0,0,0,1,0,43,575.01
sector 102,flat,0.45,535.46,2.0,2.0,1,14.0,Relatively New,567.0,0,0,0,0,0,1,57,267.73
sector 14,house,4.15,2250.1,5.0,4.0,2.0,2.0,Old Property,2250.0,0,0,0,0,0,2,51,450.02
dlf phase,house,13.5,6999.9,9.0,9.0,0,1.0,Relatively New,7000.0,0,0,0,0,0,0,0,777.7666666666667
sector 62,flat,9.95,4739.22,4.0,6.0,3,12.0,Relatively New,3933.0,0,1,1,0,0,2,138,1184.805
sector 7,house,0.45,900.0,3.0,2.0,1.0,2.0,Old Property,900.0,1,0,0,0,0,0,12,300.0
sector 47,house,0.99,576.0,1.0,4.0,3.0,4.0,Relatively New,576.0,0,0,0,0,0,0,13,576.0
sector 11,house,3.08,2700.1,6.0,4.0,2.0,1.0,Relatively New,2700.0,0,0,0,0,0,0,0,450.01666666666665
sector 69,flat,1.75,2010.11,4.0,4.0,2,10.0,Relatively New,1819.0,0,0,0,0,0,2,109,502.5275
sector 37d,flat,2.08,2080.0,4.0,4.0,3,0.0,New Property,2211.0,0,1,1,0,1,0,121,520.0
sector 59,flat,3.9,2295.06,3.0,1.0,0,0.0,Under Construction,2295.0,0,0,0,0,0,0,0,765.02
dlf phase,house,6.5,2844.0,4.0,4.0,2.0,2.0,Old Property,2844.0,0,1,0,0,0,0,35,711.0
sector 90,flat,0.75,1300.05,2.0,2.0,3,8.0,Relatively New,1444.0,0,0,0,0,0,0,60,650.025
sector 69,flat,1.38,1538.12,3.0,3.0,1,12.0,Relatively New,1709.0,0,0,0,0,0,0,174,512.7066666666666
sector 99a,flat,1.16,1997.25,3.0,3.0,3,3.0,Relatively New,1790.0,1,0,1,0,0,0,49,665.75
sector 95,flat,2.0,1965.02,3.0,4.0,3+,5.0,New Property,1964.0,0,0,1,0,0,0,49,655.0066666666667
sector 82,house,7.0,3240.0,4.0,4.0,3+,1.0,Relatively New,3240.0,0,1,1,0,1,2,49,810.0
sector 33,flat,1.55,1557.01,3.0,2.0,3+,8.0,New Property,1730.0,0,0,0,0,0,0,43,519.0033333333333
sector 76,flat,3.5,2936.98,3.0,4.0,3,8.0,Under Construction,2937.0,0,0,0,0,0,0,0,978.9933333333332
sector 52,flat,1.76,2430.27,4.0,4.0,3+,12.0,New Property,2199.0,0,0,0,0,0,0,0,607.5675
sector 36,flat,1.0,1010.1,3.0,2.0,3,2.0,New Property,1122.0,0,0,0,0,0,0,128,336.7
sector 55,house,5.6,2700.0,6.0,4.0,3.0,3.0,Old Property,2700.0,0,0,1,0,0,2,41,450.0
sector 6,flat,0.38,850.11,2.0,2.0,2,1.0,Moderately Old,944.0,0,0,0,0,0,0,0,425.055
sector 3,house,0.7,999.0,2.0,3.0,1.0,1.0,Relatively New,999.0,0,1,0,1,0,0,29,499.5
sector 108,flat,2.33,1611.01,3.0,3.0,3,17.0,Relatively New,1711.0,0,0,0,1,0,2,159,537.0033333333333
sector 65,flat,2.44,1834.59,3.0,3.0,2,7.0,Under Construction,1654.0,0,0,0,0,0,0,31,611.53
dlf phase,flat,5.8,2800.99,4.0,4.0,3+,18.0,Old Property,2801.0,0,0,0,0,0,0,0,700.2475
sector 99,flat,1.6,2399.88,3.0,4.0,0,15.0,New Property,2400.0,0,0,0,0,0,0,51,799.96
sector 68,flat,1.0,1180.08,2.0,2.0,3,23.0,New Property,1311.0,0,0,0,0,0,0,49,590.04
sector 109,flat,2.95,3150.03,4.0,5.0,3+,10.0,Relatively New,2851.0,0,0,1,0,0,0,101,787.5075
sector 89,flat,0.88,1105.11,2.0,2.0,3,2.0,New Property,1228.0,0,0,0,0,1,0,44,552.555
sector 48,flat,1.75,2430.22,3.0,3.0,3,7.0,Old Property,2200.0,0,0,1,0,0,2,109,810.0733333333333
sector 82,flat,1.3,2038.26,4.0,4.0,3+,1.0,Relatively New,1774.0,0,0,1,0,0,0,130,509.565
sector 102,flat,4.55,4550.0,4.0,4.0,3+,11.0,Relatively New,4630.0,0,0,0,0,0,2,60,1137.5
sector 85,flat,1.77,2408.16,3.0,4.0,3+,7.0,New Property,2179.0,0,0,0,1,0,0,107,802.7199999999999
sector 50,house,7.1,2160.0,5.0,4.0,3.0,2.0,Moderately Old,2160.0,0,1,0,1,1,2,110,432.0
sector 66,flat,4.5,4245.68,5.0,5.0,3+,11.0,New Property,3321.0,0,0,1,0,0,0,105,849.1360000000001
dwarka expressway,flat,1.65,2781.06,3.0,4.0,3,6.0,Under Construction,3094.0,0,0,0,0,0,0,0,927.02
sector 54,flat,4.85,1607.02,3.0,4.0,3+,6.0,Moderately Old,1607.02,0,0,1,0,0,1,158,535.6733333333333
sector 112,house,9.5,4050.0,5.0,5.0,3.0,2.0,Relatively New,7450.0,0,0,1,0,0,0,45,810.0
sector 83,flat,0.8,1320.13,2.0,2.0,2,8.0,Moderately Old,1195.0,0,0,0,1,0,0,22,660.065
sector 63a,flat,2.0,1562.5,3.0,3.0,2,1.0,Under Construction,1540.0,0,0,0,0,0,0,36,520.8333333333334
sector 99a,flat,0.85,1252.03,2.0,2.0,2,3.0,New Property,1133.0,0,0,0,0,0,0,43,626.015
sector 71,flat,1.1,1802.1,3.0,4.0,3,3.0,Moderately Old,1631.0,0,0,1,0,0,0,26,600.6999999999999
sector 70a,house,0.9,1187.0,2.0,2.0,3+,3.0,New Property,1319.0,1,0,1,0,0,0,153,593.5
sector 81,flat,3.3,2700.05,4.0,5.0,3+,4.0,Relatively New,3070.0,0,0,1,0,1,2,174,675.0125
sohna road,flat,0.56,822.08,2.0,2.0,3,3.0,New Property,913.0,0,0,0,0,0,0,81,411.04
gwal pahari,flat,7.5,10000.0,5.0,6.0,3+,23.0,Relatively New,9050.0,1,1,1,0,0,0,49,2000.0
sector 22,flat,2.55,1860.09,3.0,3.0,3,5.0,Relatively New,1860.09,0,0,0,0,0,1,49,620.03
sector 37d,flat,1.72,1811.1,3.0,3.0,3,9.0,Relatively New,1373.0,0,0,0,0,1,2,24,603.6999999999999
sector 61,flat,2.57,1630.09,3.0,3.0,2,3.0,Under Construction,1630.09,0,0,0,0,1,0,0,543.3633333333333
sector 70a,house,4.7,2610.0,4.0,4.0,3+,3.0,New Property,2610.0,1,0,0,0,0,0,35,652.5
sector 62,flat,7.15,4337.01,4.0,5.0,3+,7.0,Relatively New,3925.0,0,0,1,1,1,2,158,1084.2525
sector 102,flat,1.9,2086.77,3.0,4.0,3,8.0,Relatively New,1710.0,0,0,1,0,0,0,165,695.59
sector 70,flat,1.25,1350.04,2.0,2.0,3,3.0,Relatively New,1222.0,0,0,0,0,1,0,43,675.02
sector 72,flat,5.0,4400.25,4.0,4.0,3+,2.0,New Property,4000.0,0,0,1,1,1,2,174,1100.0625
sector 17b,house,7.2,4520.9,4.0,4.0,2.0,1.0,Old Property,3780.0,0,0,1,1,0,0,0,1130.225
sector 46,house,4.35,1836.0,3.0,8.0,2.0,3.0,Relatively New,1836.0,0,1,0,0,1,2,19,612.0
sector 54,house,2.0,5812.2,9.0,9.0,3.0,11.0,Relatively New,66.0,0,0,1,0,0,1,7,645.8
sector 108,flat,2.6,1711.09,3.0,3.0,2,11.0,New Property,1711.09,0,0,0,0,0,0,49,570.3633333333333
sector 84,flat,1.02,2095.32,4.0,4.0,3+,11.0,Relatively New,1896.0,0,1,1,0,0,0,99,523.83
sector 60,flat,3.0,2403.08,3.0,3.0,3,5.0,Relatively New,2400.0,0,0,1,0,0,2,174,801.0266666666666
sector 80,flat,1.4,2262.08,3.0,4.0,2,6.0,Moderately Old,1922.0,0,1,1,0,0,0,111,754.0266666666666
sector 2,flat,0.98,1413.73,2.0,2.0,3,11.0,Moderately Old,1281.0,0,0,0,0,0,0,83,706.865
dlf phase,flat,6.2,2997.05,4.0,4.0,3+,9.0,Moderately Old,2712.0,0,0,1,0,0,0,7,749.2625
sector 106,flat,6.3,4095.16,5.0,6.0,3+,10.0,Under Construction,3797.0,0,0,0,0,0,2,62,819.0319999999999
sector 50,house,15.0,4500.0,4.0,4.0,2.0,2.0,Moderately Old,4500.0,0,0,1,0,0,0,160,1125.0
sector 11,house,1.8,2228.3,8.0,5.0,2.0,1.0,Relatively New,2476.0,0,0,0,0,0,0,0,278.5375
sohna road,flat,0.32,744.01,2.0,2.0,1,3.0,Relatively New,743.0,0,0,0,0,0,0,109,372.005
sector 102,flat,2.15,1692.11,3.0,3.0,3,10.0,Relatively New,1690.0,0,0,0,0,0,2,49,564.0366666666666
sector 110,flat,3.25,3400.29,4.0,4.0,3,11.0,Relatively New,3077.0,1,0,1,0,0,0,125,850.0725
sector 50,flat,2.65,2350.12,3.0,3.0,3+,3.0,Moderately Old,2491.0,0,0,1,0,0,0,174,783.3733333333333
sector 72,flat,3.5,3062.65,4.0,5.0,3+,10.0,Relatively New,2625.0,1,0,1,0,0,0,38,765.6625
sector 78,flat,0.9,1950.16,3.0,3.0,2,1.0,Moderately Old,1900.0,0,1,1,0,0,0,65,650.0533333333334
sector 81,house,0.75,1095.1,3.0,2.0,3.0,4.0,Under Construction,1095.0,0,0,0,0,1,0,97,365.0333333333333
sector 38,house,4.0,1800.0,4.0,9.0,3+,2.0,Relatively New,4800.0,0,1,0,1,0,2,152,450.0
sector 110,flat,4.1,3880.0,5.0,5.0,2,10.0,Relatively New,3500.0,0,0,1,0,0,0,159,776.0
sector 95,flat,0.56,1364.19,2.0,2.0,2,10.0,Relatively New,1234.0,0,0,0,0,0,2,60,682.095
